year,state,county_fips,county_name,hazard_event_count,event_type_count,dominant_event_type,wind_speed_mph,hail_size_inches,flood_depth_feet,storm_duration_hours,property_damage_usd,nfip_claim_count,avg_building_payout_usd,avg_contents_payout_usd,total_nfip_payout_usd,nfip_record_available,median_income_usd,population_density_per_sq_mi,housing_age_median_years,construction_type,vacancy_rate_pct,homeownership_rate_pct,pct_units_pre1980,total_observed_loss_usd,log_property_damage,log_total_nfip_payout,log_total_observed_loss,severity_metric,high_severity_flag,socioeconomic_resilience_index,wind_speed_mph_outlier_flag,hail_size_inches_outlier_flag,flood_depth_feet_outlier_flag,storm_duration_hours_outlier_flag,property_damage_usd_outlier_flag,nfip_claim_count_outlier_flag,total_nfip_payout_usd_outlier_flag,median_income_usd_outlier_flag,population_density_per_sq_mi_outlier_flag
2000,IL,17167,Sangamon,1,1,Thunderstorm Wind,58.2,0.0,0.0,8.6,7966,59.0,46459.0,17578.0,3778183.0,1,58281,294,44,wood,12.3,62.3,51.0,3786149.0,8.983063289380366,15.144754028875107,15.146860229617914,0.32978661825921396,0,-0.059539967959851045,0,0,0,0,0,0,0,0,0
2000,IN,18097,Marion,2,2,Thunderstorm Wind,80.2,1.97,0.0,12.7,29660,66.0,119719.0,17053.0,9026952.0,1,53683,2254,46,wood,5.0,60.7,53.4,9056612.0,10.297588330565242,16.015725437664322,16.01900576706357,0.46997279737732117,1,0.15991393741341373,0,0,0,0,0,0,1,0,0
2000,IA,19153,Polk,1,1,Hail,60.1,1.99,0.0,1.8,123491,57.0,39294.0,45226.0,4817640.0,1,61486,534,38,wood,16.0,68.9,41.7,4941131.0,11.723931655624092,15.387794947135033,15.413105012710872,0.40329163593066775,0,0.23854147116840854,0,0,0,0,0,0,0,0,0
2000,KS,20173,Sedgwick,1,1,Hail,74.9,2.44,0.0,6.6,72034,17.0,82229.0,10847.0,1582292.0,1,56580,536,40,wood,11.3,56.3,49.9,1654326.0,11.184907390995573,14.274385618757455,14.318904837564501,0.443856236146821,0,-0.12239521308489854,0,0,0,0,0,0,0,0,0
2000,LA,22033,East Baton Rouge,1,1,Flash Flood,82.3,0.0,3.16,10.5,133649,40.0,217131.0,2563.0,8787760.0,1,47518,534,38,wood,5.3,67.9,41.3,8921409.0,11.802979721567064,15.98887051594021,16.00396456381305,0.49056416706361317,1,0.6493899183674829,0,0,1,0,0,0,1,0,0
2000,MI,26081,Kent,1,1,Flash Flood,37.5,0.0,1.15,5.3,4379,101.0,32419.0,5070.0,3786389.0,1,62327,647,42,wood,12.3,59.0,41.7,3790768.0,8.384804003370492,15.14692361653963,15.148079458851376,0.32087757180333326,0,0.05234252156181194,0,0,1,0,0,0,0,0,0
2000,MN,27053,Hennepin,3,2,Tornado,94.0,1.58,0.0,28.6,35570,47.0,9682.0,7562.0,810468.0,1,73480,1882,46,wood,5.4,65.0,60.4,846038.0,10.47928597812618,13.60536837143133,13.6483207368166,0.5380481455946869,1,0.35610884101344364,0,0,0,1,0,0,0,0,0
2000,MS,28049,Hinds,1,1,Hail,96.7,0.0,0.0,9.0,57985,5.0,91128.0,13117.0,521225.0,1,39257,293,46,wood,6.3,62.8,54.9,579210.0,10.967956881081538,13.163939007869661,13.26942211158601,0.3674964018711002,0,-0.0011152018614397352,0,0,0,0,0,0,0,0,0
2000,MO,29095,Jackson,2,2,Hail,74.9,2.17,0.0,16.9,69799,14.0,21758.0,7100.0,404012.0,1,54546,1505,44,wood,10.9,70.5,54.6,473811.0,11.153389288750464,12.909202334643401,13.06856589752835,0.48034674497773183,1,0.1864511391325801,0,0,0,0,0,0,0,0,0
2000,NE,31055,Douglas,1,1,Hail,81.3,2.18,0.0,11.4,39191,8.0,9249.0,4739.0,111904.0,1,62670,1438,38,wood,7.5,61.0,47.4,151095.0,10.576227923318411,11.625405576054229,11.925670675375683,0.4359525566145817,0,0.36241268330864856,0,0,0,0,0,0,0,0,0
2000,NV,32003,Clark,1,1,Winter Storm,57.9,0.0,0.0,3.7,17304,6.0,21469.0,26420.0,287334.0,1,57829,474,28,masonry,5.9,69.8,31.8,304638.0,9.758750756069444,12.568404061424935,12.626882748016724,0.2875426226598015,0,1.1070770542549404,0,0,0,0,0,0,0,0,0
2000,NJ,34013,Essex,1,1,Flash Flood,70.8,0.0,0.45,10.2,97307,12.0,23437.0,4956.0,340716.0,1,60267,6101,58,masonry,15.5,66.2,57.3,438023.0,11.485636484732558,12.738807499674556,12.990028982377966,0.3695241222050327,0,-0.4440454661622287,0,0,1,0,0,0,0,0,1
2000,NY,36029,Erie,1,1,Flash Flood,54.0,0.0,0.0,8.9,85742,16.0,47798.0,21532.0,1109280.0,1,55956,697,55,wood,15.4,69.9,64.6,1195022.0,11.359109729042999,13.919222615661559,13.993675990024455,0.34499393448384524,0,-0.41641183320975655,0,0,0,0,0,0,0,0,0
2000,NY,36059,Nassau,1,1,Winter Storm,33.0,0.0,0.0,3.6,3707,58.0,70067.0,13865.0,4868056.0,1,100446,4729,58,masonry,10.3,57.5,74.4,4871763.0,8.218247926685745,15.398205442141792,15.39896664713293,0.2747660833760939,0,-0.32663801555553285,0,0,0,0,0,0,0,0,0
2000,NC,37119,Mecklenburg,2,1,Tornado,69.5,1.24,0.0,17.2,25795,46.0,195641.0,19083.0,9877304.0,1,60716,1031,28,wood,6.3,62.1,33.3,9903099.0,10.157974720130268,16.1057502592353,16.108358397402572,0.4584372044764766,0,0.8445079878390237,0,0,0,0,0,0,1,0,0
2000,OH,39035,Cuyahoga,1,1,Thunderstorm Wind,13.2,0.0,0.0,5.6,18773,12.0,22784.0,11225.0,408108.0,1,52268,2757,54,wood,11.8,67.6,56.2,426881.0,9.840228212896937,12.919289574569003,12.964262907415787,0.2678598457234717,0,-0.18673825687515103,0,0,0,0,0,0,0,0,0
2000,OK,40109,Oklahoma,1,1,Tornado,65.8,2.73,0.0,6.2,47560,38.0,17056.0,6321.0,888326.0,1,55307,823,36,wood,12.6,66.4,38.5,935886.0,10.769768376656003,13.697095197432647,13.749250021675973,0.4358427798548794,0,0.3672134718810848,0,0,0,0,0,0,0,0,0
2000,OK,40143,Tulsa,1,1,Tornado,82.4,1.87,0.0,0.6,19181,22.0,69472.0,6545.0,1672374.0,1,52990,924,40,wood,17.1,59.2,48.0,1691555.0,9.861727618287896,14.32975532977592,14.341159373364906,0.3780715740974072,0,-0.3429457621242159,0,0,0,0,0,0,0,0,0
2000,OR,41051,Multnomah,3,2,Winter Storm,40.4,0.0,0.0,12.6,437048,58.0,152490.0,14220.0,9669180.0,1,66854,1689,42,wood,13.8,66.2,54.4,10106228.0,12.987800595938289,16.084454168909875,16.128662524383316,0.39378826430253766,0,0.051743088996850095,0,0,0,0,1,0,1,0,0
2000,PA,42101,Philadelphia,1,1,Winter Storm,49.4,0.0,0.0,4.9,13480,43.0,123886.0,34044.0,6790990.0,1,47295,11491,60,masonry,12.9,59.4,71.4,6804470.0,9.509036565691064,15.731107438811588,15.733090454087911,0.3128984367012057,0,-0.8974249253775742,0,0,0,0,0,0,0,0,1
2000,SC,45045,Greenville,1,1,Tornado,66.9,1.76,0.0,3.6,98226,20.0,43320.0,3371.0,933820.0,1,54629,497,30,wood,6.0,64.2,36.3,1032046.0,11.495036405634488,13.747040050021727,13.84705476662227,0.3928702516614708,0,0.786943449129087,0,0,0,0,0,0,0,0,0
2000,TN,47157,Shelby,1,1,Tornado,54.0,0.84,0.0,9.4,63735,5.0,52345.0,18696.0,355205.0,1,54032,1365,40,wood,10.8,56.4,46.3,418940.0,11.062504831060203,12.780453181849378,12.945485377533563,0.3670160132011058,0,-0.06186509371405269,0,0,0,0,0,0,0,0,0
2000,TX,48113,Dallas,2,2,Hail,97.4,2.61,0.0,3.7,94732,48.0,101259.0,5314.0,5115504.0,1,63654,2901,34,wood,14.4,63.2,42.7,5210236.0,11.458817687321998,15.447786681722215,15.466135902138314,0.4647325525554074,0,0.22167008995264242,0,0,0,0,0,0,0,0,0
2000,UT,49035,Salt Lake,1,1,Winter Storm,49.7,0.0,0.0,0.6,11127,25.0,91239.0,7010.0,2456225.0,1,70457,1396,32,masonry,10.5,58.8,37.4,2467352.0,9.31721973360328,14.714136583559606,14.718656474047059,0.2771284270366891,0,0.4707601494197717,0,0,0,0,0,0,0,0,0
2000,VA,51059,Fairfax,1,1,Flash Flood,64.0,0.0,0.92,11.4,12888,4.0,16002.0,23281.0,157132.0,1,115643,2761,38,wood,10.3,57.5,51.7,170020.0,9.46412951340478,11.964847859473121,12.043677237815034,0.3544176621735538,0,0.536374434583057,0,0,1,0,0,0,0,1,0
2000,WA,53033,King,1,1,Winter Storm,30.2,0.0,0.0,7.3,15122,128.0,38333.0,34980.0,9384064.0,1,95910,940,36,wood,6.2,72.3,47.0,9399186.0,9.62397204275074,16.054523595975176,16.05613375413811,0.31603050601516625,0,1.1492446391428721,0,0,0,0,0,1,1,0,0
2000,WI,55079,Milwaukee,2,2,Flash Flood,78.7,0.0,0.8,16.5,101302,46.0,28910.0,22586.0,2368816.0,1,46105,6087,54,wood,8.5,72.4,60.3,2470118.0,11.525871304803195,14.677901232373284,14.719776885581282,0.4396498540019737,0,0.02117225392175074,0,0,1,0,0,0,0,0,1
2001,AL,01097,Mobile,2,2,Flash Flood,118.8,0.0,1.75,8.8,118950,170.0,21674.0,9859.0,5360610.0,1,48134,460,42,wood,14.9,58.5,50.5,5479560.0,11.68646692258942,15.494588519087642,15.51653554622621,0.4627780758637427,0,-0.3696872774310244,0,0,1,0,0,1,0,0,0
2001,AZ,04013,Maricopa,1,1,Thunderstorm Wind,37.5,0.0,0.0,6.1,23316,24.0,19248.0,4701.0,574776.0,1,64054,511,22,masonry,17.3,54.9,23.3,598092.0,10.056937987248993,13.261737418468543,13.301501539235685,0.29513535653204775,0,0.32628002008407087,0,0,0,0,0,0,0,0,0
2001,AR,05119,Pulaski,1,1,Thunderstorm Wind,103.2,0.0,0.0,1.6,775167,26.0,194995.0,31710.0,5894330.0,1,51706,388,36,wood,17.5,60.3,32.8,6669497.0,13.560835059036902,15.589501599508495,15.713055152690636,0.3813542594676791,0,-0.03496509441385607,0,0,0,0,1,0,0,0,0
2001,CA,06073,San Diego,1,1,Flash Flood,56.2,0.0,0.0,5.4,14819,15.0,174431.0,16437.0,2863020.0,1,76231,760,32,wood,5.3,67.4,46.0,2877839.0,9.603732898850078,14.867387919016677,14.872550570721424,0.31452976248662706,0,0.9450027798267591,0,0,0,0,0,0,0,0,0
2001,CO,08031,Denver,1,1,Thunderstorm Wind,38.5,0.0,0.0,9.5,253514,19.0,31828.0,11497.0,823175.0,1,69216,4597,40,wood,13.3,62.9,43.9,1076689.0,12.443178271860438,13.620925308558025,13.889402078122524,0.34636658202536674,0,0.19257173172008932,0,0,0,0,1,0,0,0,0
2001,FL,12086,Miami-Dade,2,2,Flash Flood,146.5,0.0,2.77,1.6,178743,30.0,79358.0,12465.0,2754690.0,1,50551,1377,38,masonry,10.6,52.0,47.7,2933433.0,12.093709893559323,14.828815834569163,14.891684308373287,0.4709538327479807,1,-0.20842490831996646,0,0,1,0,0,0,0,0,0
2001,GA,13089,Dekalb,1,1,Thunderstorm Wind,101.5,0.0,0.0,4.3,8849,46.0,20320.0,15609.0,1652734.0,1,58216,2582,40,wood,10.7,61.2,47.4,1661583.0,9.088172738001974,14.317942049371853,14.323281922224687,0.33250387011318533,0,0.11935692109245193,0,0,0,0,0,0,0,0,0
2001,IL,17031,Cook,1,1,Flash Flood,0.0,0.0,0.02,4.2,1,20.0,11782.0,8209.0,399820.0,1,62284,5682,52,wood,6.7,66.9,54.0,399821.0,0.6931471805599453,12.898772225932113,12.898774727048236,0.14384987194749363,0,0.22729479481109963,0,0,1,0,0,0,0,0,1
2001,IN,18097,Marion,2,2,Hail,108.3,1.18,0.0,17.8,40753,35.0,17131.0,7802.0,872655.0,1,55512,2318,46,wood,10.2,68.4,59.4,913408.0,10.615309273360882,13.679296713638124,13.724939032979872,0.4735503876316929,1,0.05525692993794038,0,0,0,0,0,0,0,0,0
2001,IA,19153,Polk,1,1,Hail,88.3,1.24,0.0,5.6,17755,11.0,76717.0,22409.0,1090386.0,1,62933,522,38,wood,11.6,59.9,43.4,1108141.0,9.784478765953926,13.902043237063015,13.91819529692249,0.3823363493355785,0,0.17287255605769541,0,0,0,0,0,0,0,0,0
2001,KS,20091,Johnson,1,1,Tornado,55.1,0.11,0.0,7.7,69604,17.0,29714.0,21767.0,875177.0,1,76479,1005,30,wood,10.6,65.3,43.1,944781.0,11.150591682822668,13.682182573222393,13.758709492032661,0.33868904125085025,0,0.6802978220112104,0,0,0,0,0,0,0,0,0
2001,KS,20173,Sedgwick,1,1,Thunderstorm Wind,53.4,0.0,0.0,8.4,4556,22.0,62586.0,5291.0,1493294.0,1,57003,535,40,wood,5.2,66.9,46.6,1497850.0,8.424419791263883,14.21649564575073,14.21954197215763,0.31023304219243447,0,0.5941989388271385,0,0,0,0,0,0,0,0,0
2001,LA,22033,East Baton Rouge,1,1,Flash Flood,91.2,0.0,1.3,3.8,34499,53.0,172496.0,70748.0,12891932.0,1,50342,538,38,wood,6.8,61.4,52.1,12926431.0,10.448714603019452,16.37211232488255,16.374784765258422,0.39296741550064396,0,0.22446201438568197,0,0,1,0,0,0,1,0,0
2001,MI,26081,Kent,1,1,Winter Storm,45.6,0.0,0.0,9.3,108097,65.0,41735.0,3717.0,2954380.0,1,61732,659,42,wood,8.6,52.9,39.6,3062477.0,11.590793502068543,14.898799711413973,14.934734950135848,0.35211986910600596,0,0.08062200278705696,0,0,0,0,0,0,0,0,0
2001,MN,27003,Anoka,1,1,Tornado,107.9,0.1,0.0,2.1,134055,182.0,32639.0,19617.0,9510592.0,1,73957,707,38,wood,13.3,61.6,37.7,9644647.0,11.80601290208056,16.067916787992907,16.081913708062416,0.3756414385525346,0,0.3276306875681777,0,0,0,0,0,1,1,0,0
2001,MN,27053,Hennepin,1,1,Tornado,64.5,0.92,0.0,10.6,10946,143.0,17013.0,5512.0,3221075.0,1,72369,1922,46,wood,9.3,67.1,57.8,3232021.0,9.300820725104558,14.985226023191759,14.98861850553065,0.38422768147643155,0,0.2450272514318082,0,0,0,0,0,1,0,0,0
2001,MS,28049,Hinds,2,1,Thunderstorm Wind,101.9,0.0,0.0,13.200000000000001,209474,6.0,38881.0,3154.0,252210.0,1,39156,296,46,wood,12.4,54.6,53.7,461684.0,12.252359679481486,12.438021317739436,13.042638119338333,0.4042393237111277,0,-0.5695586596923377,0,0,0,0,0,0,0,0,0
2001,MO,29095,Jackson,2,2,Hail,111.1,2.03,0.0,13.8,145476,51.0,96250.0,15236.0,5685786.0,1,56033,1527,44,wood,10.7,59.9,41.2,5831262.0,11.887773277497045,15.5534801100623,15.578744172942937,0.516984744403462,1,0.0768948715646021,0,0,0,0,0,0,0,0,0
2001,NE,31055,Douglas,2,2,Hail,96.1,2.5,0.0,14.100000000000001,68082,14.0,66135.0,5794.0,1007006.0,1,66542,1425,38,wood,7.9,68.4,47.2,1075088.0,11.128482828081323,13.822493123017155,13.887914006814613,0.5012445855163985,1,0.6168920800786697,0,0,0,0,0,0,0,0,0
2001,NV,32003,Clark,1,1,Thunderstorm Wind,64.8,0.0,0.0,10.2,7322,47.0,36229.0,15071.0,2411100.0,1,60071,481,28,masonry,9.2,62.9,33.2,2418422.0,8.89877535906107,14.695594047617288,14.698626232822274,0.3391911896073529,0,0.7113989492630168,0,0,0,0,0,0,0,0,0
2001,NJ,34013,Essex,1,1,Winter Storm,72.4,0.0,0.0,3.6,32363,12.0,58898.0,10720.0,835416.0,1,60921,6073,58,masonry,17.5,70.5,64.7,867779.0,10.38480197292773,13.63568628037132,13.673693505295832,0.31490186635503,0,-0.5195957804324889,0,0,0,0,0,0,0,0,1
2001,NY,36103,Suffolk,1,1,Thunderstorm Wind,52.4,0.0,0.0,11.8,40774,48.0,32871.0,6191.0,1874976.0,1,95341,1590,50,wood,14.4,56.5,71.5,1915750.0,10.615824427489214,14.444106950644745,14.465620270821292,0.3564908862343725,0,-0.4308190912749851,0,0,0,0,0,0,0,0,0
2001,NC,37119,Mecklenburg,1,1,Tornado,33.8,0.88,0.0,8.8,5379,11.0,24981.0,9870.0,383361.0,1,66756,1051,28,wood,14.8,73.7,34.2,388740.0,8.59044365315583,12.85673499148394,12.870668591082188,0.32143871502950216,0,0.8063791482945939,0,0,0,0,0,0,0,0,0
2001,OH,39035,Cuyahoga,2,2,Flash Flood,62.2,0.0,1.05,13.7,330862,9.0,33126.0,5474.0,347400.0,1,48984,2795,54,wood,16.4,58.6,63.4,678262.0,12.709459671399111,12.758235011311193,13.427290397311324,0.41467249907125064,0,-0.8589660524057594,0,0,1,0,1,0,0,0,0
2001,OK,40143,Tulsa,1,1,Hail,83.4,2.7,0.0,8.3,21407,24.0,52153.0,37233.0,2145264.0,1,53436,930,40,wood,6.5,58.2,49.7,2166671.0,9.971519962927955,14.578773645836975,14.588702907733188,0.45897124912031967,0,0.16663313561548093,0,0,0,0,0,0,0,0,0
2001,OR,41051,Multnomah,1,1,Winter Storm,60.4,0.0,0.0,8.7,10880,37.0,71267.0,17557.0,3286488.0,1,66989,1683,42,wood,17.4,68.4,48.0,3297368.0,9.294773427951013,15.005330379654456,15.008635435718507,0.33445445353664943,0,0.029414317146121104,0,0,0,0,0,0,0,0,0
2001,PA,42101,Philadelphia,2,1,Flash Flood,54.5,0.0,1.22,9.8,233229,13.0,78651.0,8550.0,1133613.0,1,48537,11993,60,masonry,15.9,67.5,63.3,1366842.0,12.359780370124389,13.940921317317633,14.12801425907374,0.3974876855447125,0,-0.6632639662785683,0,0,1,0,0,0,0,0,1
2001,SC,45045,Greenville,3,2,Hail,75.5,0.76,0.0,12.2,386706,9.0,47297.0,5776.0,477657.0,1,57448,485,30,wood,11.6,69.6,40.4,864363.0,12.86542257931932,13.076650274223239,13.669749255362122,0.42026366106403595,0,0.6259126656569451,0,0,0,0,1,0,0,0,0
2001,TN,47037,Davidson,1,1,Thunderstorm Wind,82.2,0.0,0.0,7.4,13006,19.0,25740.0,3585.0,557175.0,1,58506,1258,35,wood,8.8,62.5,48.8,570181.0,9.47324295306374,13.230636447454756,13.253710887091511,0.3302715322516244,0,0.33668965745223617,0,0,0,0,0,0,0,0,0
2001,TX,48029,Bexar,1,1,Tornado,64.0,1.95,0.0,3.1,8372,3.0,23408.0,4432.0,83520.0,1,60884,1048,28,masonry,6.1,62.6,31.9,91892.0,9.032767522204432,11.332853376224865,11.428380135692988,0.3452430648903242,0,0.8939936108661414,0,0,0,0,0,0,0,0,0
2001,TX,48141,El Paso,3,2,Thunderstorm Wind,20.6,0.0,0.0,29.4,32272,71.0,9810.0,4693.0,1029713.0,1,44658,804,32,masonry,15.7,69.4,38.2,1061985.0,10.3819862463277,13.844791651745481,13.875651298022929,0.4253121243297467,0,0.27711195301013253,0,0,0,1,0,0,0,0,0
2001,TX,48439,Tarrant,2,2,Thunderstorm Wind,93.1,2.65,0.0,12.9,37988,41.0,46516.0,4140.0,2076896.0,1,64895,2282,30,wood,6.8,52.9,26.0,2114884.0,10.545051923118718,14.546385510872689,14.564510995461763,0.49744926856111715,1,0.6375596305962903,0,0,0,0,0,0,0,0,0
2001,UT,49035,Salt Lake,1,1,Thunderstorm Wind,24.5,0.0,0.0,6.4,60463,16.0,8328.0,6338.0,234656.0,1,71798,1406,32,masonry,7.3,72.3,42.7,295119.0,11.00980342558927,12.36588015244179,12.595137332270557,0.2899194893923324,0,1.0035296527356645,0,0,0,0,0,0,0,0,0
2001,VA,51059,Fairfax,1,1,Thunderstorm Wind,59.6,0.0,0.0,3.2,7203,63.0,88723.0,8751.0,6140862.0,1,127250,2836,38,wood,14.1,60.0,41.6,6148065.0,8.882391706295847,15.630475843992501,15.63164811878144,0.302852391028217,0,0.6775936545626807,0,0,0,0,0,0,0,1,0
2001,WA,53033,King,2,2,Thunderstorm Wind,24.7,0.0,0.0,13.7,23783,39.0,72060.0,3381.0,2942199.0,1,96995,959,36,wood,13.3,61.3,37.6,2965982.0,10.076768364677934,14.894668158798249,14.902719070038504,0.34368181803888986,0,0.5743773267165162,0,0,0,0,0,0,0,0,0
2001,WI,55079,Milwaukee,1,1,Flash Flood,78.5,0.0,0.26,6.5,11919,48.0,100505.0,13762.0,5484816.0,1,45585,6183,54,wood,17.4,70.7,63.6,5496735.0,9.385972940619341,15.517494287415651,15.519665019493395,0.3488754476050957,0,-0.5610848106489913,0,0,1,0,0,0,0,0,1
2002,AL,01073,Jefferson,1,1,Thunderstorm Wind,97.0,0.0,0.0,7.1,390656,51.0,13700.0,8644.0,1139544.0,1,55390,699,39,wood,15.5,60.0,45.5,1530200.0,12.875585216117543,13.946139617892953,14.24090965728902,0.3858035693029129,0,-0.15299590786305556,0,0,0,0,1,0,0,0,0
2002,AL,01097,Mobile,1,1,Thunderstorm Wind,101.9,0.0,0.0,3.4,19564,139.0,14237.0,10759.0,3474444.0,1,48484,453,43,wood,9.4,56.4,51.6,3494008.0,9.881497534644513,15.060945311995457,15.066560345517125,0.343385741486742,0,-0.17663595249472358,0,0,0,0,0,1,0,0,0
2002,AZ,04013,Maricopa,1,1,Flash Flood,57.7,0.0,0.0,1.1,63266,7.0,61763.0,13985.0,530236.0,1,60893,519,23,masonry,13.8,73.3,28.4,593502.0,11.055119145179875,13.181079355389,13.293797547778983,0.2928385596293822,0,0.9732199627393687,0,0,0,0,0,0,0,0,0
2002,AR,05119,Pulaski,3,2,Hail,113.8,0.68,0.0,20.1,66114,7.0,42448.0,8841.0,359023.0,1,53725,389,37,wood,11.8,66.5,59.3,425137.0,11.099150928990923,12.791144517603584,12.96016910108336,0.4694262241630433,1,0.06254891351753407,0,0,0,0,0,0,0,0,0
2002,CA,06037,Los Angeles,1,1,Wildfire,30.1,0.0,0.0,2.9,2971,26.0,34291.0,5806.0,1042522.0,1,77647,2433,46,wood,5.6,53.2,58.6,1045493.0,7.99699040583765,13.857154294761843,13.860000058953439,0.25230526914231083,0,0.035657680098240926,0,0,0,0,0,0,0,0,0
2002,CA,06073,San Diego,1,1,Thunderstorm Wind,23.3,0.0,0.0,2.0,21450,4.0,10802.0,10223.0,84100.0,1,80831,759,33,wood,12.5,72.6,30.1,105550.0,9.973526543316103,11.339773736496767,11.566949527414438,0.24253411962003477,0,0.9952442946706235,0,0,0,0,0,0,0,0,0
2002,CO,08031,Denver,1,1,Thunderstorm Wind,83.4,0.0,0.0,6.2,16535,18.0,30630.0,33035.0,1145970.0,1,68439,4549,41,wood,6.6,73.1,40.1,1162505.0,9.713295101361604,13.951762870526512,13.966088577720651,0.33343395613710114,0,0.9058715366493251,0,0,0,0,0,0,0,0,0
2002,CO,08041,El Paso,1,1,Hail,65.2,2.77,0.0,9.3,8579,19.0,43532.0,6193.0,944775.0,1,61296,278,29,wood,17.9,72.5,36.4,953354.0,9.057189192482008,13.758703141341124,13.767742621142393,0.43549033804564513,0,0.49966277355862926,0,0,0,0,0,0,0,0,0
2002,FL,12095,Orange,1,1,Flash Flood,101.6,0.0,1.95,7.5,68081,32.0,259358.0,20032.0,8940480.0,1,59001,1291,29,masonry,9.6,60.8,34.5,9008561.0,11.128468140019045,16.00609994883435,16.013686016403064,0.44573722843994085,0,0.5745427910963363,0,0,1,0,0,0,1,0,0
2002,GA,13089,Dekalb,2,1,Hail,95.2,1.25,0.0,10.799999999999999,100502,71.0,87702.0,8326.0,6817988.0,1,58962,2677,41,wood,14.0,57.0,52.8,6918490.0,11.517942856782012,15.735075118302328,15.749708240230717,0.4543577907007532,0,-0.28388408240776575,0,0,0,0,0,0,0,0,0
